sede;facultad;programa_estudio;modalidad_estudio;curso;ciclo;grupo;creditos;horas_teoricas;horas_practicas;sumilla;unidad;titulo_unidad;ra_unitario;sesion;ra_sesion;aprendizaje_autonomo;referencias_bibliograficas;enlaces_internet
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Diseño y solución de casos de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 4;Modela un informe breve relacionado con negocios internacionales en la sesión 4 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 44 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Integración práctica supervisada de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 5;Propone una decisión profesional relacionado con negocios internacionales en la sesión 5 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 45 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Análisis de escenarios reales de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 6;Integra una simulación académica relacionado con negocios internacionales en la sesión 6 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 46 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Construcción de evidencias de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 7;Calcula un caso aplicado relacionado con negocios internacionales en la sesión 7 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 47 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Desarrollo de productos intermedios de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 8;Diagnostica un procedimiento clave relacionado con negocios internacionales en la sesión 8 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 48 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Diseño y solución de casos de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 9;Planifica un problema contextualizado relacionado con negocios internacionales en la sesión 9 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 49 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;A;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Integración práctica supervisada de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 10;Configura una evidencia de aprendizaje relacionado con negocios internacionales en la sesión 10 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 50 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Análisis de escenarios reales de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 11;Sustenta un escenario institucional relacionado con negocios internacionales en la sesión 11 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 51 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Construcción de evidencias de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 12;Analiza una práctica guiada relacionado con negocios internacionales en la sesión 12 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 52 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Desarrollo de productos intermedios de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 13;Diseña un recurso técnico relacionado con negocios internacionales en la sesión 13 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 53 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Diseño y solución de casos de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 14;Implementa un informe breve relacionado con negocios internacionales en la sesión 14 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 54 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Integración práctica supervisada de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 15;Evalúa una decisión profesional relacionado con negocios internacionales en la sesión 15 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 55 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Análisis de escenarios reales de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 16;Interpreta una simulación académica relacionado con negocios internacionales en la sesión 16 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 56 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Construcción de evidencias de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 17;Construye un caso aplicado relacionado con negocios internacionales en la sesión 17 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 57 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Desarrollo de productos intermedios de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 18;Valida un procedimiento clave relacionado con negocios internacionales en la sesión 18 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 58 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Diseño y solución de casos de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 19;Compara un problema contextualizado relacionado con negocios internacionales en la sesión 19 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 59 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad III;Integración práctica supervisada de Negocios Internacionales;Desarrolla competencias de la Unidad III aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 20;Documenta una evidencia de aprendizaje relacionado con negocios internacionales en la sesión 20 de la Unidad III, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 60 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Aplicación en contexto institucional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 1;Resuelve una práctica guiada relacionado con negocios internacionales en la sesión 1 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 61 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Cierre y transferencia profesional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 2;Clasifica un recurso técnico relacionado con negocios internacionales en la sesión 2 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 62 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Evaluación y mejora continua de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 3;Prioriza un informe breve relacionado con negocios internacionales en la sesión 3 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 63 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Gestión de riesgos y calidad de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 4;Modela una decisión profesional relacionado con negocios internacionales en la sesión 4 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 64 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Integración ética y servicio de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 5;Propone una simulación académica relacionado con negocios internacionales en la sesión 5 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 65 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Aplicación en contexto institucional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 6;Integra un caso aplicado relacionado con negocios internacionales en la sesión 6 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 66 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Cierre y transferencia profesional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 7;Calcula un procedimiento clave relacionado con negocios internacionales en la sesión 7 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 67 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Evaluación y mejora continua de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 8;Diagnostica un problema contextualizado relacionado con negocios internacionales en la sesión 8 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 68 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Gestión de riesgos y calidad de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 9;Planifica una evidencia de aprendizaje relacionado con negocios internacionales en la sesión 9 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 69 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Integración ética y servicio de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 10;Configura un escenario institucional relacionado con negocios internacionales en la sesión 10 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 70 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Aplicación en contexto institucional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 11;Sustenta una práctica guiada relacionado con negocios internacionales en la sesión 11 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 71 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.sbs.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Cierre y transferencia profesional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 12;Analiza un recurso técnico relacionado con negocios internacionales en la sesión 12 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 72 y registra reflexión breve sobre servicio, integridad y mejora continua.;Robbins S. Administración. Pearson 2021;https://www.bcrp.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Evaluación y mejora continua de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 13;Diseña un informe breve relacionado con negocios internacionales en la sesión 13 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 73 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kotler P. Dirección de marketing. Pearson 2022;https://www.sunat.gob.pe
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Gestión de riesgos y calidad de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 14;Implementa una decisión profesional relacionado con negocios internacionales en la sesión 14 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 74 y registra reflexión breve sobre servicio, integridad y mejora continua.;Gitman L. Principios de administración financiera. Pearson 2020;https://www.wto.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Integración ética y servicio de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 15;Evalúa una simulación académica relacionado con negocios internacionales en la sesión 15 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 75 y registra reflexión breve sobre servicio, integridad y mejora continua.;Hill C. Negocios internacionales. McGraw Hill 2021;https://www.oecd.org
Tarapoto;Facultad de Ciencias Empresariales;Administración y Negocios Internacionales;Presencial;Negocios Internacionales;VIII;B;4;3;2;El curso analiza comercio exterior, negociación, tratados, logística internacional y riesgos globales, desarrollando criterios para operaciones empresariales responsables en mercados internacionales.;Unidad IV;Aplicación en contexto institucional de Negocios Internacionales;Desarrolla competencias de la Unidad IV aplicando fundamentos de Negocios Internacionales para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 16;Interpreta un caso aplicado relacionado con negocios internacionales en la sesión 16 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Negocios Internacionales, resuelve actividad individual 76 y registra reflexión breve sobre servicio, integridad y mejora continua.;Heizer J. Dirección de la producción y operaciones. Pearson 2020;https://www.sbs.gob.pe
